,step,Opt_val,Eval_val,Loss_val,Violations,A_norm,Violation_val,Violation_train,Test_val,Eps_vals,mu,lam,alpha,alphagrad,dfnorm,gradnorm
12,12,-45.71540788759796,-44.153634305426756,-44.153634305426756,0.0,0.9508099417931307,-0.0052858260460197926,-0.0052858260460197926,-45.71540788759796,0.9508099417931307,5.6904664021664475,16.75614905067979,-0.0052858260460197926,tensor(-6.2327),110.5041425108102,"tensor(-64.9342, dtype=torch.float64)"
13,13,-47.067305013068236,-45.467026939480355,-45.467026939480355,0.0,0.9458438355832204,-0.005996554158627987,-0.005996554158627987,-47.067305013068236,0.9458438355832204,5.747371066188112,17.291072500927992,-0.005996554158627987,tensor(-6.2327),111.42121093893002,"tensor(-64.9342, dtype=torch.float64)"
14,14,-48.4075144016784,-46.76992050244988,-46.76992050244988,0.0,0.940920663514875,-0.006738047581166029,-0.006738047581166029,-48.4075144016784,0.940920663514875,5.804844776849993,17.82708354783621,-0.006738047581166029,tensor(-6.2327),108.88916331627206,"tensor(-64.9342, dtype=torch.float64)"
15,15,-49.729673972777306,-48.056009595183056,-48.056009595183056,0.0,0.9360637962777384,-0.007509513292461634,-0.007509513292461634,-49.729673972777306,0.9360637962777384,5.862893224618493,18.363976466508777,-0.007509513292461634,tensor(-6.2327),106.76954787402065,"tensor(-64.9342, dtype=torch.float64)"
16,16,-51.02994764509229,-49.321515958143586,-49.321515958143586,0.0,0.931287325467154,-0.00831032544374466,-0.00831032544374466,-51.02994764509229,0.931287325467154,5.921522156864678,18.901543238232122,-0.00831032544374466,tensor(-6.2327),107.57940552847322,"tensor(-64.9342, dtype=torch.float64)"
17,17,-52.31233334044628,-50.570496255533406,-50.570496255533406,0.0,0.9265765649770609,-0.00913999043405056,-0.00913999043405056,-52.31233334044628,0.9265765649770609,5.980737378433325,19.439572798049827,-0.00913999043405056,tensor(-6.2327),104.23804952409955,"tensor(-64.9342, dtype=torch.float64)"
18,18,-53.57036861570944,-51.79654748928486,-51.79654748928486,0.0,0.9219552541722428,-0.009998118504881859,-0.009998118504881859,-53.57036861570944,0.9219552541722428,6.0405447522176585,19.977850414837008,-0.009998118504881859,tensor(-6.2327),102.61086337629695,"tensor(-64.9342, dtype=torch.float64)"
19,19,-54.80312511085841,-52.99880120930886,-52.99880120930886,0.0,0.917426803322908,-0.010884399525821209,-0.010884399525821209,-54.80312511085841,0.917426803322908,6.100950199739835,20.516157187622035,-0.010884399525821209,tensor(-6.2327),102.18046276996301,"tensor(-64.9342, dtype=torch.float64)"
20,20,-56.01271925804077,-54.17943404049903,-54.17943404049903,0.0,0.9129834378531277,-0.011798585765063763,-0.011798585765063763,-56.01271925804077,0.9129834378531277,6.161959701737234,21.054269623416005,-0.011798585765063763,tensor(-6.2327),101.80917312295787,"tensor(-64.9342, dtype=torch.float64)"
21,21,-57.201014204097916,-55.3403694276855,-55.3403694276855,0.0,0.9086183136141025,-0.012740477919578552,-0.012740477919578552,-57.201014204097916,0.9086183136141025,6.223579298754607,21.591959282068412,-0.012740477919578552,tensor(-6.2327),99.77428678766864,"tensor(-64.9342, dtype=torch.float64)"
22,22,-58.36583169813907,-56.47948929140774,-56.47948929140774,0.0,0.9043394322689464,-0.01370991114526987,-0.01370991114526987,-58.36583169813907,0.9043394322689464,6.285815091742153,22.128992492752406,-0.01370991114526987,tensor(-6.2327),99.34124325289531,"tensor(-64.9342, dtype=torch.float64)"
23,23,-59.509129958243946,-57.59881175596671,-57.59881175596671,0.0,0.9001396004307959,-0.014706747606396675,-0.014706747606396675,-59.509129958243946,0.9001396004307959,6.348673242659575,22.665130105871892,-0.014706747606396675,tensor(-6.2327),96.99106267366778,"tensor(-64.9342, dtype=torch.float64)"
24,24,-60.62831934647943,-58.69580661221844,-58.69580661221844,0.0,0.8960283309662046,-0.01573086716234684,-0.01573086716234684,-60.62831934647943,0.8960283309662046,6.412159975086171,23.200127294700426,-0.01573086716234684,tensor(-6.2327),97.01307616762097,"tensor(-64.9342, dtype=torch.float64)"
25,25,-61.72664554701089,-59.77377840072567,-59.77377840072567,0.0,0.8919937010655048,-0.016782164573669434,-0.016782164573669434,-61.72664554701089,0.8919937010655048,6.476281574837032,23.73373336823445,-0.016782164573669434,tensor(-6.2327),93.73528633443811,"tensor(-64.9342, dtype=torch.float64)"
26,26,-62.79961511522409,-60.828291671980466,-60.828291671980466,0.0,0.8880522171052825,-0.017860539257526398,-0.017860539257526398,-62.79961511522409,0.8880522171052825,6.5410443905854025,24.26569164440798,-0.017860539257526398,tensor(-6.2327),94.0705623221952,"tensor(-64.9342, dtype=torch.float64)"
27,27,-63.851557200716435,-61.86373265673698,-61.86373265673698,0.0,0.8841879762359001,-0.01896589621901512,-0.01896589621901512,-63.851557200716435,0.8841879762359001,6.606454834491257,24.795739314390705,-0.01896589621901512,tensor(-6.2327),92.61645801032864,"tensor(-64.9342, dtype=torch.float64)"
28,28,-64.88212586658628,-62.879811321166095,-62.879811321166095,0.0,0.8804022492341262,-0.020098138600587845,-0.020098138600587845,-64.88212586658628,0.8804022492341262,6.672519382836169,25.3236073529177,-0.020098138600587845,tensor(-6.2327),93.59652211321281,"tensor(-64.9342, dtype=torch.float64)"
29,29,-65.89623364127253,-63.88149486511643,-63.88149486511643,0.0,0.8766769902461092,-0.021257169544696808,-0.021257169544696808,-65.89623364127253,0.8766769902461092,6.7392445766645315,25.849020415390093,-0.021257169544696808,tensor(-6.2327),91.71982942633349,"tensor(-64.9342, dtype=torch.float64)"
30,30,-66.89181427261707,-64.86677018131357,-64.86677018131357,0.0,0.8730197895147529,-0.022442884743213654,-0.022442884743213654,-66.89181427261707,0.8730197895147529,6.806637022431177,26.371696783766136,-0.022442884743213654,tensor(-6.2327),92.08691926808751,"tensor(-64.9342, dtype=torch.float64)"
31,31,-67.87195891016141,-65.8387799635454,-65.8387799635454,0.0,0.8694192919031631,-0.023655174300074577,-0.023655174300074577,-67.87195891016141,0.8694192919031631,6.874703392655489,26.891348300846303,-0.023655174300074577,tensor(-6.2327),91.57458700598181,"tensor(-64.9342, dtype=torch.float64)"
32,32,-68.83732193776886,-66.79822831662169,-66.79822831662169,0.0,0.8658730935748457,-0.02489391900599003,-0.02489391900599003,-68.83732193776886,0.8658730935748457,6.943450426582044,27.40768033066488,-0.02489391900599003,tensor(-6.2327),87.75817660879738,"tensor(-64.9342, dtype=torch.float64)"
33,33,-69.78177447388454,-67.73903417444035,-67.73903417444035,0.0,0.862403708577742,-0.02615899220108986,-0.02615899220108986,-69.78177447388454,0.862403708577742,7.012884930847864,27.92039170776547,-0.02615899220108986,tensor(-6.2327),87.77517250931805,"tensor(-64.9342, dtype=torch.float64)"
34,34,-70.70835118468996,-68.66427782393522,-68.66427782393522,0.0,0.8589999892628507,-0.027450254186987877,-0.027450254186987877,-70.70835118468996,0.8589999892628507,7.083013780156343,28.429174726914386,-0.027450254186987877,tensor(-6.2327),84.73802028841783,"tensor(-64.9342, dtype=torch.float64)"
35,35,-71.61338343362695,-69.5703340132699,-69.5703340132699,0.0,0.8556754121281143,-0.028767555952072144,-0.028767555952072144,-71.61338343362695,0.8556754121281143,7.153843917957907,28.933715109700074,-0.028767555952072144,tensor(-6.2327),87.54195074112658,"tensor(-64.9342, dtype=torch.float64)"
36,36,-72.50566251358735,-70.46603488036361,-70.46603488036361,0.0,0.8523976829307374,-0.030110733583569527,-0.030110733583569527,-72.50566251358735,0.8523976829307374,7.2253823571374864,29.433692013183794,-0.030110733583569527,tensor(-6.2327),84.207465375428,"tensor(-64.9342, dtype=torch.float64)"
37,37,-73.3800014108859,-71.34623167116126,-71.34623167116126,0.0,0.8491858558279611,-0.031479611992836,-0.031479611992836,-73.3800014108859,0.8491858558279611,7.297636180708861,29.928778015794972,-0.031479611992836,tensor(-6.2327),84.17898469086822,"tensor(-64.9342, dtype=torch.float64)"
38,38,-74.23888219883197,-72.21344192962218,-72.21344192962218,0.0,0.8460308130851685,-0.03287400305271149,-0.03287400305271149,-74.23888219883197,0.8460308130851685,7.37061254251595,30.418639119783656,-0.03287400305271149,tensor(-6.2327),83.78061176017445,"tensor(-64.9342, dtype=torch.float64)"
39,39,-75.0835709563309,-73.06896420556991,-73.06896420556991,0.0,0.8429279038435485,-0.034293703734874725,-0.034293703734874725,-75.0835709563309,0.8429279038435485,7.4443186679411095,30.902934771157657,-0.034293703734874725,tensor(-6.2327),79.76581346099147,"tensor(-64.9342, dtype=torch.float64)"
40,40,-75.90815531368315,-73.90691538307709,-73.90691538307709,0.0,0.839898846809027,-0.035738494247198105,-0.035738494247198105,-75.90815531368315,0.839898846809027,7.518761854620521,31.381317898063244,-0.035738494247198105,tensor(-6.2327),82.09475324202867,"tensor(-64.9342, dtype=torch.float64)"
41,41,-76.72020898061913,-74.73489510365366,-74.73489510365366,0.0,0.8369158204512027,-0.03720813989639282,-0.03720813989639282,-76.72020898061913,0.8369158204512027,7.593949473166726,31.853434940590915,-0.03720813989639282,tensor(-6.2327),77.32864380726733,"tensor(-64.9342, dtype=torch.float64)"
42,42,-77.51222718115483,-75.54542104271655,-75.54542104271655,0.0,0.8340063930767586,-0.03870239108800888,-0.03870239108800888,-77.51222718115483,0.8340063930767586,7.669888967898393,32.31892588549451,-0.03870239108800888,tensor(-6.2327),80.98476052781825,"tensor(-64.9342, dtype=torch.float64)"
43,43,-78.2942809150299,-75.73210615064973,-76.34858289118196,0.006666666828095913,0.8311335695229323,-0.02145421806362153,-0.04022097960114479,-78.2942809150299,0.8311335695229323,7.746587857577377,32.77742433456346,-0.04022097960114479,tensor(-6.2327),80.04977499300185,"tensor(-64.9342, dtype=torch.float64)"
44,44,-79.0656621075508,-75.52510054350469,-77.14368758602203,0.006666666828095913,0.8282999508558941,0.006673615020410237,-0.04176362603902817,-79.0656621075508,0.8282999508558941,7.824053736153151,33.22855752195886,-0.04176362603902817,tensor(-6.2327),79.34444590908879,"tensor(-64.9342, dtype=torch.float64)"
45,45,-79.8262788787633,-75.2907355622421,-77.93065405793773,0.006666666828095913,0.8255058745908752,0.03436968598810489,-0.043330028653144836,-79.8262788787633,0.8255058745908752,7.902294273514682,33.671946423002915,-0.043330028653144836,tensor(-6.2327),77.78328480465188,"tensor(-64.9342, dtype=torch.float64)"
46,46,-80.57451602395564,-75.03090557008117,-78.70787379264408,0.006666666828095913,0.8227572740772421,0.06157257257142408,-0.04491987079381943,-80.57451602395564,0.8227572740772421,7.981317216249829,34.107205812613365,-0.04491987079381943,tensor(-6.2327),77.2038655403071,"tensor(-64.9342, dtype=torch.float64)"
47,47,-81.31095222346329,-74.74690274583047,-79.47592776102341,0.006666666828095913,0.8200520235704251,0.08830466945590262,-0.04653281718492508,-81.31095222346329,0.8200520235704251,8.061130388412328,34.5339443593197,-0.04653281718492508,tensor(-6.2327),76.34906027707893,"tensor(-64.9342, dtype=torch.float64)"
48,48,-82.03557435125092,-74.44021050094673,-80.23480056975765,0.006666666828095913,0.8173901712881857,0.1145657819767752,-0.04816851392388344,-82.03557435125092,0.8173901712881857,8.141741692296451,34.95176472680445,-0.04816851392388344,tensor(-6.2327),75.22260873048344,"tensor(-64.9342, dtype=torch.float64)"
49,49,-82.74791795791839,-74.11251947640757,-80.98402078986616,0.006666666828095913,0.8147734233550133,0.14033849220871258,-0.04982658848166466,-82.74791795791839,0.8147734233550133,8.223159109219415,35.360263683208025,-0.04982658848166466,tensor(-6.2327),75.24883686722023,"tensor(-64.9342, dtype=torch.float64)"
50,50,-83.4497289739509,-73.76462569057475,-81.72532250942601,0.006666666828095913,0.8121953662089395,0.16568982924513667,-0.0515066497027874,-83.4497289739509,0.8121953662089395,8.305390700311609,35.759032218441114,-0.0515066497027874,tensor(-6.2327),70.95110403823446,"tensor(-64.9342, dtype=torch.float64)"
51,51,-84.13468399690498,-73.40087173112721,-82.45236547463637,0.006666666828095913,0.8096792284576907,0.19037861038959228,-0.05320828780531883,-84.13468399690498,0.8096792284576907,8.388444607314725,36.14765566975448,-0.05320828780531883,tensor(-6.2327),73.8709443472585,"tensor(-64.9342, dtype=torch.float64)"
52,52,-84.81070464864978,-73.01935589847174,-83.17304944189897,0.006666666828095913,0.807195910538247,0.2147077894453917,-0.05493107810616493,-84.81070464864978,0.807195910538247,8.472329053387872,36.52571382457231,-0.05493107810616493,tensor(-6.2327),72.5659157165428,"tensor(-64.9342, dtype=torch.float64)"
53,53,-85.47655046530177,-72.62207095253628,-83.88610639035649,0.006666666828095913,0.8047499692141884,0.23863037774321255,-0.056674566119909286,-85.47655046530177,0.8047499692141884,8.55705234392175,36.89278115678523,-0.056674566119909286,tensor(-6.2327),63.91536727829043,"tensor(-64.9342, dtype=torch.float64)"
54,54,-86.11840900232295,-72.2177756277693,-84.5776911663939,0.006666666828095913,0.8023921436025031,0.2616191787182513,-0.05843828618526459,-86.11840900232295,0.8023921436025031,8.642622867360968,37.24842691740102,-0.05843828618526459,tensor(-6.2327),71.92250262667812,"tensor(-64.9342, dtype=torch.float64)"
55,55,-86.75458973601623,-71.79881801659418,-85.26607471809777,0.006666666828095913,0.8000551750323014,0.28437399382147693,-0.06022174656391144,-86.75458973601623,0.8000551750323014,8.729049096034577,37.59221536017144,-0.06022174656391144,tensor(-6.2327),70.52296662761592,"tensor(-64.9342, dtype=torch.float64)"
56,56,-87.38311769880316,-71.36752000022973,-85.94923788174638,0.006666666828095913,0.7977463184184528,0.30681982664569096,-0.06202443689107895,-87.38311769880316,0.7977463184184528,8.816339586994923,37.92370591499877,-0.06202443689107895,tensor(-6.2327),70.53096084945855,"tensor(-64.9342, dtype=torch.float64)"
57,57,-88.00489403939685,-70.92469233779738,-86.62803183437418,0.006666666828095913,0.795462263449943,0.3289915572357241,-0.06384582817554474,-88.00489403939685,0.795462263449943,8.904502982864873,38.242453371289734,-0.06384582817554474,tensor(-6.2327),69.63847134775642,"tensor(-64.9342, dtype=torch.float64)"
58,58,-88.61909821090578,-70.47214611437488,-87.30157975162066,0.006666666828095913,0.7932060243522893,0.35085832707514214,-0.06568536162376404,-88.61909821090578,0.7932060243522893,8.993548012693521,38.548008171066854,-0.06568536162376404,tensor(-6.2327),69.41997010470504,"tensor(-64.9342, dtype=torch.float64)"
59,59,-89.22625642188133,-70.01092638869703,-87.97034601665725,0.006666666828095913,0.7909756681325787,0.3724407267342235,-0.06754247099161148,-89.22625642188133,0.7909756681325787,9.083483492820458,38.83991651657719,-0.06754247099161148,tensor(-6.2327),68.87629244101208,"tensor(-64.9342, dtype=torch.float64)"
60,60,-89.8262476096545,-69.54247696788217,-88.634141258746,0.006666666828095913,0.7887716395067508,0.39373464850375095,-0.06941656023263931,-89.8262476096545,0.7887716395067508,9.174318327748662,39.11772068685768,-0.06941656023263931,tensor(-6.2327),68.50688334898541,"tensor(-64.9342, dtype=torch.float64)"
61,61,-90.41928905675343,-69.06804066589777,-89.29310788060715,0.006666666828095913,0.7865931403015609,0.41474893442183763,-0.07130700349807739,-90.41928905675343,0.7865931403015609,9.266061511026148,39.380959370543295,-0.07130700349807739,tensor(-6.2327),67.9701946034329,"tensor(-64.9342, dtype=torch.float64)"
62,62,-91.00528824762424,-68.58907572067356,-89.94707272590148,0.006666666828095913,0.7844405103667876,0.43548059949298246,-0.07321316748857498,-91.00528824762424,0.7844405103667876,9.35872212613641,39.62916780827971,-0.07321316748857498,tensor(-6.2327),68.08893594905476,"tensor(-64.9342, dtype=torch.float64)"
63,63,-91.58528267887962,-68.10625819900955,-90.48690668537525,0.006666666828095913,0.7823099385261978,0.4559698481270701,-0.07237376597888165,-91.58528267887962,0.7823099385261978,9.452309347397774,39.88771405587497,-0.07513438910245895,tensor(-6.2327),23.248705349541524,"tensor(-64.9342, dtype=torch.float64)"
64,64,-92.0084422364809,-67.71558792215275,-90.76009930107129,0.006666666828095913,0.7807554893988105,0.47047108449051267,-0.06881877360635827,-92.0084422364809,0.7807554893988105,9.546832440871752,40.182448653578916,-0.0770525187253952,tensor(-6.2327),23.845125113425638,"tensor(-64.9342, dtype=torch.float64)"
65,65,-92.3063099864359,-67.3861995552574,-90.96939626142135,0.006666666828095913,0.7796612915822221,0.48018619646546334,-0.06685938451447052,-92.3063099864359,0.7796612915822221,9.642300765280469,40.498836556606626,-0.07897099107503891,tensor(-6.2327),24.578418154058454,"tensor(-64.9342, dtype=torch.float64)"
66,66,-92.50341519793811,-67.11324501289731,-91.12847916217238,0.006666666828095913,0.7789372384005898,0.4860495825060861,-0.06618609950510797,-92.50341519793811,0.7789372384005898,9.738723772933273,40.824880355225645,-0.08089275658130646,tensor(-6.2327),25.407191425006204,"tensor(-64.9342, dtype=torch.float64)"
67,67,-92.61892477893,-66.89350627377992,-91.24818153047651,0.006666666828095913,0.7785129214636426,0.4887912387261105,-0.06655722566809208,-92.61892477893,0.7785129214636426,9.836111010662606,41.15057029664464,-0.08282027393579483,tensor(-6.2327),25.95114799901694,"tensor(-64.9342, dtype=torch.float64)"
68,68,-92.6684535643317,-66.72431331064983,-91.33730327381784,0.006666666828095913,0.778330980690012,0.48900591373948665,-0.06777581980057083,-92.6684535643317,0.778330980690012,9.934472120769232,41.46753091031382,-0.08475550264120102,tensor(-6.2327),26.498098277185818,"tensor(-64.9342, dtype=torch.float64)"
69,69,-92.66436830584138,-66.60358206989721,-91.40275057061913,0.006666666828095913,0.7783459876215152,0.48716469447323096,-0.06968584633761832,-92.66436830584138,0.7783459876215152,10.033816841976925,41.76868602473746,-0.08669993281364441,tensor(-6.2327),27.898831809069634,"tensor(-64.9342, dtype=torch.float64)"
70,70,-92.61507785104484,-66.53074627737777,-91.44924185004672,0.006666666828095913,0.778527052903068,0.48358787990262564,-0.07218122937460913,-92.61507785104484,0.778527052903068,10.134155010396695,42.0478144739616,-0.08865460008382797,tensor(-6.2327),28.093772113119485,"tensor(-64.9342, dtype=torch.float64)"
71,71,-92.52924779287117,-66.50375198787974,-91.48132469877484,0.006666666828095913,0.7788423440423315,0.47860593761838144,-0.07515222531343273,-92.52924779287117,0.7788423440423315,10.235496560500662,42.29962567429869,-0.09062012284994125,tensor(-6.2327),28.230530599968006,"tensor(-64.9342, dtype=torch.float64)"
72,72,-92.41387603468263,-66.5206423622157,-91.50249195401463,0.006666666828095913,0.7792661546963116,0.47248596304791735,-0.07850996129066884,-92.41387603468263,0.7792661546963116,10.33785152610567,42.51958689159307,-0.09259673953056335,tensor(-6.2327),30.414235143161022,"tensor(-64.9342, dtype=torch.float64)"
73,73,-92.27115465926177,-66.58245885318867,-91.51379620562543,0.006666666828095913,0.7797904323913785,0.46531179147316704,-0.08222641273947982,-92.27115465926177,0.7797904323913785,10.441230041366726,42.70332759777861,-0.09458433091640472,tensor(-6.2327),29.196122036523775,"tensor(-64.9342, dtype=torch.float64)"
74,74,-92.10844703554747,-66.68528961824542,-91.51846421322524,0.006666666828095913,0.7803881282703031,0.45736506577150016,-0.0862074056445724,-92.10844703554747,0.7803881282703031,10.545642341780393,42.84733924831089,-0.09658245742321014,tensor(-6.2327),31.122221761082983,"tensor(-64.9342, dtype=torch.float64)"
75,75,-91.92642893125667,-66.82994719387257,-91.51648271553546,0.006666666828095913,0.7810567599442461,0.4486722313478988,-0.09044363809968686,-91.92642893125667,0.7810567599442461,10.651098765198197,42.94811722300021,-0.09859038889408112,tensor(-6.2327),29.68598268054575,"tensor(-64.9342, dtype=torch.float64)"
76,76,-91.73121091458451,-67.01222550141384,-91.51016007859528,0.006666666828095913,0.7817738806384,0.43946756157967326,-0.09485635339385302,-91.73121091458451,0.7817738806384,10.757609752850179,43.00290271101556,-0.10060712695121765,tensor(-6.2327),29.986389586622863,"tensor(-64.9342, dtype=torch.float64)"
77,77,-91.52480304210383,-67.23069112738598,-91.49980693560245,0.006666666828095913,0.7825321065403779,0.4298289073836974,-0.09941877669052701,-91.52480304210383,0.7825321065403779,10.865185850378682,43.009155284558126,-0.10263143479824066,tensor(-6.2327),29.977102847199603,"tensor(-64.9342, dtype=torch.float64)"
78,78,-91.3093274441254,-67.48344758852433,-91.48568105787099,0.006666666828095913,0.7833236421425129,0.41983858787688133,-0.10410249970859442,-91.3093274441254,0.7833236421425129,10.973837708882469,42.964580862773126,-0.10466185957193375,tensor(-6.2327),30.006033999200554,"tensor(-64.9342, dtype=torch.float64)"
79,79,-91.08641894773197,-67.76867755460253,-91.37389581750134,0.006666666828095913,0.7841424820138264,0.40956048276979073,-0.10669674724340439,-91.08641894773197,0.7841424820138264,11.083576085971293,42.8910918453466,-0.10669674724340439,tensor(-6.2327),65.7856155091622,"tensor(-64.9342, dtype=torch.float64)"
80,80,-91.0179993393588,-67.93672945563506,-91.39302485011973,0.006666666828095913,0.7843938169975697,0.40516444908686966,-0.10875356942415237,-91.0179993393588,0.7843938169975697,11.194411846831006,42.79407099261017,-0.10875356942415237,tensor(-6.2327),67.68433894084092,"tensor(-64.9342, dtype=torch.float64)"
81,81,-91.0765963720273,-68.00881363079068,-91.53927033559691,0.006666666828095913,0.7841785646072605,0.4056057597924313,-0.11082696914672852,-91.0765963720273,0.7841785646072605,11.306355965299316,42.672869440928764,-0.11082696914672852,tensor(-6.2327),62.654925339421425,"tensor(-64.9342, dtype=torch.float64)"
82,82,-91.22823819489736,-68.01450823084002,-91.77830549939725,0.006666666828095913,0.7836215182283219,0.4095907028278376,-0.11291241645812988,-91.22823819489736,0.7836215182283219,11.419419524952309,42.526877064080956,-0.11291241645812988,tensor(-6.2327),66.42827081463702,"tensor(-64.9342, dtype=torch.float64)"
83,83,-91.46025638782834,-67.96521424295304,-91.97252232689972,0.006666666828095913,0.782769214478958,0.4166387281404842,-0.11206524291078873,-91.46025638782834,0.782769214478958,11.533613720201831,42.3890989936122,-0.11500604450702667,tensor(-6.2327),28.842193461632633,"tensor(-64.9342, dtype=torch.float64)"
84,84,-91.59747196866175,-67.99205120011828,-92.11822431298333,0.006666666828095913,0.7822651619625343,0.4200773909315193,-0.11230565450239094,-91.59747196866175,0.7822651619625343,11.64894985740385,42.247170328007364,-0.11708599328994751,tensor(-6.2327),28.63712242499423,"tensor(-64.9342, dtype=torch.float64)"
85,85,-91.65945058276911,-68.08444593666697,-92.22840061718881,0.006666666828095913,0.7820374875524871,0.4206528478971274,-0.1134922723971455,-91.65945058276911,0.7820374875524871,11.765439355977888,42.08999952339058,-0.11915364861488342,tensor(-6.2327),27.8431388609406,"tensor(-64.9342, dtype=torch.float64)"
86,86,-91.66266352588823,-68.23369497485405,-92.31013695647667,0.006666666828095913,0.7820256850148459,0.41899343399207356,-0.11541628739300841,-91.66266352588823,0.7820256850148459,11.883093749537666,41.908620128973816,-0.12120996415615082,tensor(-6.2327),27.731930567698328,"tensor(-64.9342, dtype=torch.float64)"
87,87,-91.61905598402032,-68.43361417332564,-92.36840565549517,0.006666666828095913,0.7821858744851483,0.4155549599214202,-0.11792612021616075,-91.61905598402032,0.7821858744851483,12.001924687033043,41.69560236187969,-0.12325547635555267,tensor(-6.2327),27.248665376598183,"tensor(-64.9342, dtype=torch.float64)"
88,88,-91.53874956890189,-68.67852309246986,-92.4072773322481,0.006666666828095913,0.782480874880762,0.4107239292002547,-0.12089302576854064,-91.53874956890189,0.782480874880762,12.121943933903374,41.44484584012143,-0.12529031932353973,tensor(-6.2327),26.605093125918756,"tensor(-64.9342, dtype=torch.float64)"
89,89,-91.4300802837542,-68.96334363796083,-92.42993261110556,0.006666666828095913,0.7828800644357231,0.40481898834163943,-0.12421060973185957,-91.4300802837542,0.7828800644357231,12.243163373242409,41.151366186346216,-0.1273142248392105,tensor(-6.2327),27.21098135936336,"tensor(-64.9342, dtype=torch.float64)"
90,90,-91.29761754920655,-69.28534132307604,-92.43771458008366,0.006666666828095913,0.7833666576802939,0.3980152199517131,-0.12782009400489125,-91.29761754920655,0.7833666576802939,12.365595006974832,40.81076023038537,-0.12932656705379486,tensor(-6.2327),25.62324487711885,"tensor(-64.9342, dtype=torch.float64)"
