,step,Opt_val,Eval_val,Loss_val,Violations,A_norm,Violation_val,Violation_train,Test_val,Eps_vals,mu,lam,alpha,alphagrad,dfnorm,gradnorm
92,92,-34987.43040039483,-34655.070856567836,-34657.043890116016,0.018412699922919273,0.45794331257923204,0.036414553662038725,0.033842105729099084,-34987.43040039483,0.45794331257923204,25.228286933230052,766.9546483953205,0.013400981202721596,tensor(5354.9434),80.79652921018857,"tensor(434.2741, dtype=torch.float64)"
93,93,-34987.43103545226,-34650.332518351985,-34652.334013376225,0.018412699922919273,0.45794243491111675,0.03639640584206422,0.03382356435460458,-34987.43103545226,0.45794243491111675,25.480569802562353,777.8992737552551,0.013374852016568184,tensor(5354.9434),79.67159096035496,"tensor(434.2741, dtype=torch.float64)"
94,94,-34987.43166439086,-34645.54746333295,-34647.577712125436,0.018412699922919273,0.4579415656993119,0.03637798561248493,0.033804746425070975,-34987.43166439086,0.4579415656993119,25.735375500587978,788.9528658772219,0.013348342850804329,tensor(5354.9434),79.02130022655652,"tensor(434.2741, dtype=torch.float64)"
95,95,-34987.43228744717,-34640.71524073506,-34642.774538686186,0.018412699922919273,0.4579407046168608,0.03635929046715772,0.03378564936279545,-34987.43228744717,0.4579407046168608,25.992729255593858,800.1165024503399,0.013321449980139732,tensor(5354.9434),80.82336934323774,"tensor(434.2741, dtype=torch.float64)"
96,96,-34987.43290853169,-34635.83539782187,-34637.924043741026,0.018412699922919273,0.45793984625936773,0.03634031992486747,0.03376627225968062,-34987.43290853169,0.45793984625936773,26.252656548149798,811.391271725394,0.013294169679284096,tensor(5354.9434),78.37896676601216,"tensor(434.2741, dtype=torch.float64)"
97,97,-34987.43352432919,-34630.90747304014,-34633.025768636435,0.018412699922919273,0.4579389952085708,0.036321069524681296,0.033746610928710875,-34987.43352432919,0.4579389952085708,26.515183113631295,822.7782725310293,0.01326649822294712,tensor(5354.9434),78.60886622663864,"tensor(434.2741, dtype=torch.float64)"
98,98,-34987.434136245494,-34625.93100379439,-34628.07925407236,0.018412699922919273,0.4579381495215822,0.036301537403593834,0.03372666332245773,-34987.434136245494,0.4579381495215822,26.78033494476761,834.2786144302886,0.013238431885838509,tensor(5354.9434),77.02742802206808,"tensor(434.2741, dtype=torch.float64)"
99,99,-34987.43474265675,-34620.90552100703,-34623.0840340661,0.018412699922919273,0.45793731144259725,0.036281720028964175,0.033706426016825344,-34987.43474265675,0.45793731144259725,27.048138294215285,845.8934177867172,0.013209966942667961,tensor(5354.9434),76.98982699513141,"tensor(434.2741, dtype=torch.float64)"
100,100,-34987.4353446065,-34615.8305536692,-34618.03964095802,0.018412699922919273,0.4579364795294136,0.03626161468123949,0.03368589613160693,-34987.4353446065,0.4579364795294136,27.31861967715744,857.6238138815356,0.013181098736822605,tensor(5354.9434),77.42634451216904,"tensor(434.2741, dtype=torch.float64)"
101,101,-34987.435943649,-34610.70562536647,-34612.94560174762,0.018412699922919273,0.4579356516340224,0.036241220238367684,0.0336650723590918,-34987.435943649,0.4579356516340224,27.591805873929015,869.4709450605806,0.013151824474334717,tensor(5354.9434),76.99283413569863,"tensor(434.2741, dtype=torch.float64)"
102,102,-34987.43653970745,-34605.53025534605,-34607.801439022645,0.018412699922919273,0.4579348278625188,0.03622053336302526,0.03364395131008794,-34987.43653970745,0.4579348278625188,27.867723932668305,881.4359647835321,0.013122139498591423,tensor(5354.9434),76.3267424153263,"tensor(434.2741, dtype=torch.float64)"
103,103,-34987.437132367595,-34600.303958842276,-34602.606671359266,0.018412699922919273,0.45793400878750057,0.036199550530577024,0.03362252944032037,-34987.437132367595,0.45793400878750057,28.146401171994988,893.5200377249603,0.01309203915297985,tensor(5354.9434),75.05945601796196,"tensor(434.2741, dtype=torch.float64)"
104,104,-34987.437720385715,-34595.02624493626,-34597.36081114205,0.018412699922919273,0.4579331961277514,0.03617826841979156,0.033600803499741226,-34987.437720385715,0.4579331961277514,28.42786518371494,905.7243398887633,0.013061519712209702,tensor(5354.9434),74.43011572456841,"tensor(434.2741, dtype=torch.float64)"
105,105,-34987.4383037349,-34589.696619026756,-34592.06336720959,0.018412699922919273,0.45793238992047947,0.03615668438047262,0.03357877079249735,-34987.4383037349,0.45793238992047947,28.712143835552087,918.0500587313733,0.013030577450990677,tensor(5354.9434),72.19278473050835,"tensor(434.2741, dtype=torch.float64)"
106,106,-34987.43887995378,-34584.314581940685,-34586.71384365465,0.018412699922919273,0.45793159356741564,0.03613479376210002,0.0335564268426197,-34987.43887995378,0.45793159356741564,28.999265273907607,930.4983932197066,0.012999207712709904,tensor(5354.9434),71.11205270086276,"tensor(434.2741, dtype=torch.float64)"
107,107,-34987.43944882818,-34578.87962941612,-34581.311739712655,0.018412699922919273,0.45793080736449177,0.03611259381001895,0.03353376886643653,-34987.43944882818,0.45793080736449177,29.289257926646684,943.0705539882614,0.012967406772077084,tensor(5354.9434),71.15741038541884,"tensor(434.2741, dtype=torch.float64)"
108,108,-34987.440011895524,-34573.39125512445,-34575.85655274733,0.018412699922919273,0.457930029187021,0.036090082076159664,0.033510794208362456,-34987.440011895524,0.457930029187021,29.58215050591315,955.7677634538155,0.012935169972479343,tensor(5354.9434),69.6204625493342,"tensor(434.2741, dtype=torch.float64)"
109,109,-34987.44056798477,-34567.84861812545,-34570.34777290979,0.018412699922919273,0.4579292606533437,0.036067592805944126,0.033487498978753055,-34987.44056798477,0.4579292606533437,29.877972010972282,968.5912558910369,0.01290249265730381,tensor(5354.9434),70.56649377350419,"tensor(434.2741, dtype=torch.float64)"
110,110,-34987.441119926654,-34562.251425703624,-34564.78488839652,0.018412699922919273,0.457928497851326,0.03604488438671154,0.03346388178147748,-34987.441119926654,0.457928497851326,30.176751731082007,981.5422776186713,0.012869371101260185,tensor(5354.9434),68.67814645772195,"tensor(434.2741, dtype=torch.float64)"
111,111,-34987.44166568507,-34556.5992423675,-34559.167379548446,0.018412699922919273,0.45792774359492144,0.03602186028094133,0.03343993833327831,-34987.44166568507,0.45792774359492144,30.47851924839283,994.6220870280902,0.012835800647735596,tensor(5354.9434),66.95926634649058,"tensor(434.2741, dtype=torch.float64)"
112,112,-34987.44220388838,-34550.89154089733,-34553.49472314649,0.018412699922919273,0.45792699977987916,0.03599851645931662,0.03341566465219761,-34987.44220388838,0.45792699977987916,30.78330444087676,1007.8319547057472,0.012801776640117168,tensor(5354.9434),66.61290348050298,"tensor(434.2741, dtype=torch.float64)"
113,113,-34987.44273552166,-34545.127789937906,-34547.76639217659,0.018412699922919273,0.4579262650446392,0.035974850255670654,0.033391057831277556,-34987.44273552166,0.4579262650446392,31.091137485285525,1021.173163580921,0.01276729442179203,tensor(5354.9434),67.59815526420181,"tensor(434.2741, dtype=torch.float64)"
114,114,-34987.44326339359,-34539.30745400468,-34541.98185578286,0.018412699922919273,0.45792553550761106,0.03595086005566154,0.03336611579365613,-34987.44326339359,0.45792553550761106,31.402048860138382,1034.6470090685257,0.012732349336147308,tensor(5354.9434),65.9063983338381,"tensor(434.2741, dtype=torch.float64)"
115,115,-34987.443785689204,-34533.429990135046,-34536.14057508572,0.018412699922919273,0.4579248136771096,0.03592654222237929,0.03334083502784828,-34987.443785689204,0.4579248136771096,31.716069348739765,1048.2547991431634,0.012696937657892704,tensor(5354.9434),64.70986776631827,"tensor(434.2741, dtype=torch.float64)"
116,116,-34987.44430170799,-34527.49485210383,-34530.24200818003,0.018412699922919273,0.45792410052128474,0.035901892467128355,0.03331521118667835,-34987.44430170799,0.45792410052128474,32.03323004222716,1061.9978544310238,0.01266105379909277,tensor(5354.9434),63.618281658489266,"tensor(434.2741, dtype=torch.float64)"
117,117,-34987.444811048765,-34521.50148806832,-34524.28560757545,0.018412699922919273,0.4579233965945694,0.03587690796914032,0.03328924140147453,-34987.444811048765,0.4579233965945694,32.35356234264943,1075.8775083756593,0.012624694034457207,tensor(5354.9434),63.726228287808965,"tensor(434.2741, dtype=torch.float64)"
118,118,-34987.44531521063,-34515.44934255196,-34518.2708225095,0.018412699922919273,0.45792269982514955,0.03585158571080796,0.03326292232880809,-34987.44531521063,0.45792269982514955,32.67709796607593,1089.895107343983,0.012587852776050568,tensor(5354.9434),64.95974038756812,"tensor(434.2741, dtype=torch.float64)"
119,119,-34987.44581710069,-34509.33785500709,-34512.19709737431,0.018412699922919273,0.45792200619535484,0.035825924134074635,0.03323625193873113,-34987.44581710069,0.45792200619535484,33.003868945736684,1104.0520107910404,0.01255052536725998,tensor(5354.9434),60.61225976246469,"tensor(434.2741, dtype=torch.float64)"
120,120,-34987.44631057667,-34503.16645666786,-34506.063867191144,0.018412699922919273,0.4579213241939739,0.0357999164559895,0.03320922407269897,-34987.44631057667,0.4579213241939739,33.33390763519405,1118.34959124842,0.012512707151472569,tensor(5354.9434),61.82955123351027,"tensor(434.2741, dtype=torch.float64)"
121,121,-34987.44679916809,-34496.934576873486,-34499.87056643233,0.018412699922919273,0.45792064894309253,0.03577356147776525,0.03318183698423542,-34987.44679916809,0.45792064894309253,33.66724671154599,1132.7892345916962,0.012474393472075462,tensor(5354.9434),60.5777867217503,"tensor(434.2741, dtype=torch.float64)"
122,122,-34987.44728195238,-34490.6416385183,-34493.61662258387,0.018412699922919273,0.4579199817177952,0.035746855430274505,0.033154086895840734,-34987.44728195238,0.4579199817177952,34.003919178661455,1147.3723400993329,0.012435579672455788,tensor(5354.9434),60.574810609781096,"tensor(434.2741, dtype=torch.float64)"
123,123,-34987.44776008614,-34484.28690358452,-34487.30145976795,0.018412699922919273,0.45791932091953835,0.03571993034063522,0.03312597030870268,-34987.44776008614,0.45791932091953835,34.34395837044807,1162.1003205878892,0.012396260164678097,tensor(5354.9434),59.777680956006236,"tensor(434.2741, dtype=torch.float64)"
124,124,-34987.4482332898,-34477.86949590185,-34480.924494398794,0.018412699922919273,0.45791866693474814,0.035693022166689695,0.03309748373818549,-34987.4482332898,0.45791866693474814,34.68739795415255,1176.9746025397392,0.012356430292129517,tensor(5354.9434),57.01009663692085,"tensor(434.2741, dtype=torch.float64)"
125,125,-34987.44869835,-34471.38924534388,-34474.48513891804,0.018412699922919273,0.45791802420437555,0.03566575705039435,0.03306862168813658,-34987.44869835,0.45791802420437555,35.03427193369408,1191.996626161692,0.0123160844668746,tensor(5354.9434),58.51108621191101,"tensor(434.2741, dtype=torch.float64)"
126,126,-34987.449159172626,-34464.84555367267,-34467.982801243736,0.018412699922919273,0.457917387330422,0.035638134103008805,0.03303938258682407,-34987.449159172626,0.457917387330422,35.38461465303102,1207.1678456492377,0.012275218032300472,tensor(5354.9434),54.928482981391525,"tensor(434.2741, dtype=torch.float64)"
127,127,-34987.449611169235,-34458.23781654398,-34461.41688198435,0.018412699922919273,0.4579167626541993,0.035610146823304156,0.03300976030858216,-34987.449611169235,0.4579167626541993,35.73846079956133,1222.4897291587583,0.012233825400471687,tensor(5354.9434),58.88616386650662,"tensor(434.2741, dtype=torch.float64)"
128,128,-34987.45006210958,-34451.56542630438,-34454.7867804121,0.018412699922919273,0.4579161394376721,0.03558179658660241,0.03297975505037657,-34987.45006210958,0.4579161394376721,36.09584540755694,1237.96375916163,0.012191901914775372,tensor(5354.9434),55.22253633917299,"tensor(434.2741, dtype=torch.float64)"
129,129,-34987.4505066461,-34444.82776751944,-34448.09188607656,0.018412699922919273,0.4579155250713682,0.03555307644587157,0.03294936033814941,-34987.4505066461,0.4579155250713682,36.456803861632515,1253.5914323416964,0.012149441987276077,tensor(5354.9434),53.34571397743453,"tensor(434.2741, dtype=torch.float64)"
130,130,-34987.45094321176,-34438.02421975178,-34441.33158418741,0.018412699922919273,0.4579149217209505,0.03552398167068479,0.03291857142710316,-34987.45094321176,0.4579149217209505,36.82137190024884,1269.3742597882724,0.012106440030038357,tensor(5354.9434),52.39124654823375,"tensor(434.2741, dtype=torch.float64)"
131,131,-34987.45137195245,-34431.15415753536,-34434.505255275435,0.018412699922919273,0.45791432918487024,0.035494508533467375,0.03288738435516652,-34987.45137195245,0.45791432918487024,37.18958561925133,1285.31376715854,0.012062890455126762,tensor(5354.9434),51.14780260771616,"tensor(434.2741, dtype=torch.float64)"
132,132,-34987.451792546344,-34424.21694961659,-34427.612274033,0.018412699922919273,0.45791374790781486,0.035464653668229984,0.03285579561726054,-34987.451792546344,0.45791374790781486,37.56148147544385,1301.4114948304373,0.012018788605928421,tensor(5354.9434),53.25207304196368,"tensor(434.2741, dtype=torch.float64)"
133,133,-34987.452209815296,-34417.211960380155,-34420.6518567387,0.018412699922919273,0.4579131712258775,0.03543441608640473,0.03282392106333693,-34987.452209815296,0.4579131712258775,37.93709629019829,1317.6690025235869,0.011974128894507885,tensor(5354.9434),51.69795844967041,"tensor(434.2741, dtype=torch.float64)"
134,134,-34987.45262206617,-34410.13849409844,-34413.62336304843,0.018412699922919273,0.45791260147902607,0.03540382912288201,0.032791752646939794,-34987.45262206617,0.45791260147902607,38.31646725310027,1334.0878649173576,0.011928961612284184,tensor(5354.9434),52.709366270795044,"tensor(434.2741, dtype=torch.float64)"
135,135,-34987.45303183689,-34402.99590958721,-34406.52625243607,0.018412699922919273,0.4579120351597309,0.03537288282305627,0.03275920750788272,-34987.45303183689,0.4579120351597309,38.69963192563127,1350.669668920311,0.011883269995450974,tensor(5354.9434),51.70987331411729,"tensor(434.2741, dtype=torch.float64)"
136,136,-34987.453438106866,-34395.783558587864,-34399.359882948054,0.018412699922919273,0.4579114736785065,0.03534156705512965,0.03272627516893041,-34987.453438106866,0.4579114736785065,39.086628244887585,1367.416016493898,0.011837040074169636,tensor(5354.9434),51.249045624232096,"tensor(434.2741, dtype=torch.float64)"
137,137,-34987.45384087688,-34388.50078436023,-34392.12360429554,0.018412699922919273,0.4579109170342603,0.03530987419166488,0.03269294762304384,-34987.45384087688,0.4579109170342603,39.47749452733646,1384.3285248818245,0.011790260672569275,tensor(5354.9434),50.88712197102981,"tensor(434.2741, dtype=torch.float64)"
138,138,-34987.45424029762,-34381.14692624449,-34384.816762426155,0.018412699922919273,0.4579103650187274,0.03527779605862527,0.03265921626614679,-34987.45424029762,0.4579103650187274,39.87226947260982,1401.408826724173,0.011742919683456421,tensor(5354.9434),51.33856497636526,"tensor(434.2741, dtype=torch.float64)"
139,139,-34987.45463772371,-34373.72131571016,-34377.43869564899,0.018412699922919273,0.45790981575981266,0.03524532645734803,0.03262507438184964,-34987.45463772371,0.45790981575981266,40.27099216733592,1418.658570270534,0.011695006862282753,tensor(5354.9434),47.003503477250334,"tensor(434.2741, dtype=torch.float64)"
140,140,-34987.45502697676,-34366.22327580875,-34369.98873251124,0.018412699922919273,0.457909277796236,0.035212456048644244,0.03259051312013566,-34987.45502697676,0.457909277796236,40.673702089009275,1436.0794194360587,0.0116465138271451,tensor(5354.9434),46.7787398818092,"tensor(434.2741, dtype=torch.float64)"
141,141,-34987.45540935022,-34358.652126084504,-34362.466199499686,0.018412699922919273,0.4579087493404043,0.03517917923425659,0.03255552640260917,-34987.45540935022,0.4579087493404043,41.080439109899366,1453.6730540539131,0.011597431264817715,tensor(5354.9434),47.39079533866101,"tensor(434.2741, dtype=torch.float64)"
142,142,-34987.45578714851,-34351.00717903458,-34354.87041630333,0.018412699922919273,0.45790822720760216,0.03514549164320083,0.03252010928411961,-34987.45578714851,0.45790822720760216,41.49124350099836,1471.4411700671665,0.011547750793397427,tensor(5354.9434),43.93817238788088,"tensor(434.2741, dtype=torch.float64)"
143,143,-34987.45615604824,-34343.28773968118,-34347.20069396601,0.018412699922919273,0.45790771737286895,0.03511138565863945,0.032484254433510204,-34987.45615604824,0.45790771737286895,41.90615593600834,1489.385479578215,0.011497464962303638,tensor(5354.9434),42.57629909189801,"tensor(434.2741, dtype=torch.float64)"
144,144,-34987.45651576279,-34335.493107707356,-34339.45602166706,0.018412699922919273,0.4579072202323147,0.03507685602772373,0.03244816688582054,-34987.45651576279,0.4579072202323147,42.32521749536842,1507.507719893973,0.011446566320955753,tensor(5354.9434),36.29372712707034,"tensor(434.2741, dtype=torch.float64)"
145,145,-34987.45685859743,-34327.62250410226,-34331.635911446734,0.018412699922919273,0.45790674642046114,0.03504193701887236,0.03241168693129875,-34987.45685859743,0.45790674642046114,42.7484696703221,1525.8096385908793,0.011395111680030823,tensor(5354.9434),28.50488270111859,"tensor(434.2741, dtype=torch.float64)"
146,146,-34987.45717611109,-34319.6752254288,-34323.73968295513,0.018412699922919273,0.45790630760315537,0.03500661033900605,0.032374784980153615,-34987.45717611109,0.45790630760315537,43.17595436702533,1544.2929989728154,0.01134308148175478,tensor(5354.9434),28.7369382959632,"tensor(434.2741, dtype=torch.float64)"
147,147,-34987.45747372005,-34311.65056091465,-34315.7666334462,0.018412699922919273,0.45790589629492556,0.034970867718432885,0.03233745168363617,-34987.45747372005,0.45790589629492556,43.60771391069558,1562.9595810578642,0.011290458962321281,tensor(5354.9434),26.25085545963968,"tensor(434.2741, dtype=torch.float64)"
148,148,-34987.45775163345,-34303.54778972179,-34307.71604926296,0.018412699922919273,0.4579055122067406,0.03493469974478263,0.03229967718641509,-34987.45775163345,0.4579055122067406,44.043791049802536,1581.8111817042954,0.011237230151891708,tensor(5354.9434),26.957450431034218,"tensor(434.2741, dtype=torch.float64)"
149,149,-34987.4580148624,-34295.3661858502,-34299.58721244258,0.018412699922919273,0.45790514841304253,0.034898100454165595,0.03226145460282147,-34987.4580148624,0.45790514841304253,44.48422896030056,1600.849614889706,0.011183382011950016,tensor(5354.9434),21.801365324368618,"tensor(434.2741, dtype=torch.float64)"
150,150,-34987.4582585212,-34287.105014439076,-34291.37939458001,0.018412699922919273,0.45790481166608693,0.03486105872067642,0.03222277295877927,-34987.4582585212,0.45790481166608693,44.92907124990357,1620.0767116838601,0.011128902435302734,tensor(5354.9434),27.241472074979526,"tensor(434.2741, dtype=torch.float64)"
151,151,-34987.458494777326,-34278.76353376753,-34283.09186332879,0.018412699922919273,0.45790448514990195,0.03482357467983109,0.03218363079873342,-34987.458494777326,0.45790448514990195,45.37836196240261,1639.4943208250584,0.011073781177401543,tensor(5354.9434),24.299941713728757,"tensor(434.2741, dtype=torch.float64)"
152,152,-34987.45872064853,-34270.340994059436,-34274.72387584391,0.018412699922919273,0.45790417298608155,0.034785639591399936,0.032144019390746376,-34987.45872064853,0.45790417298608155,45.832145582026634,1659.1043085568592,0.01101800799369812,tensor(5354.9434),25.31535896556565,"tensor(434.2741, dtype=torch.float64)"
153,153,-34987.4589397523,-34261.83663810449,-34266.2746829914,0.018412699922919273,0.457903870175105,0.03474724985479524,0.03210393450266137,-34987.4589397523,0.457903870175105,46.2904670378469,1678.9085589895517,0.010961574502289295,tensor(5354.9434),21.577491637861854,"tensor(434.2741, dtype=torch.float64)"
154,154,-34987.45914777123,-34253.249704153044,-34257.743529903964,0.018412699922919273,0.45790358268385295,0.03470839594788662,0.03206336676061519,-34987.45914777123,0.45790358268385295,46.75337170822537,1698.908974026845,0.010904470458626747,tensor(5354.9434),19.217704725904937,"tensor(434.2741, dtype=torch.float64)"
155,155,-34987.45934334212,-34244.57942029934,-34249.12965203079,0.018412699922919273,0.4579033123963001,0.03466907198604521,0.03202231019948075,-34987.45934334212,0.4579033123963001,47.22090542530763,1719.1074736818475,0.010846688412129879,tensor(5354.9434),17.258199023506762,"tensor(434.2741, dtype=torch.float64)"
156,156,-34987.45952598171,-34235.82500990729,-34240.43225291981,0.018412699922919273,0.4579030599803192,0.03462927196542709,0.03198077440148103,-34987.45952598171,0.4579030599803192,47.693114479560705,1739.505996975411,0.01078821998089552,tensor(5354.9434),16.139926702028248,"tensor(434.2741, dtype=torch.float64)"
157,157,-34987.45969657971,-34226.985600289554,-34231.6500771208,0.018412699922919273,0.45790282420634165,0.03458904090317834,0.03193902550515079,-34987.45969657971,0.45790282420634165,48.17004562435631,1760.1065143670182,0.010729130357503891,tensor(5354.9434),11.125644888026386,"tensor(434.2741, dtype=torch.float64)"
158,158,-34987.45984993707,-34218.06040851578,-34222.78274851923,0.018412699922919273,0.45790261225965934,0.03454836113246761,0.03189681332326329,-34987.45984993707,0.45790261225965934,48.65174608059988,1780.9110035698138,0.010669398121535778,tensor(5354.9434),11.052400197179168,"tensor(434.2741, dtype=torch.float64)"
159,159,-34987.45998939083,-34209.04864584409,-34213.82948698619,0.018412699922919273,0.4579024195283748,0.034507221895122085,0.03185412628645917,-34987.45998939083,0.4579024195283748,49.13826354140588,1801.921460865762,0.010609004646539688,tensor(5354.9434),12.241178480190257,"tensor(434.2741, dtype=torch.float64)"
160,160,-34987.460119525225,-34199.94951557662,-34204.78950471667,0.018412699922919273,0.4579022396768375,0.034465614435271685,0.031810954750931465,-34987.460119525225,0.4579022396768375,49.62964617681994,1823.1399013603793,0.010547933168709278,tensor(5354.9434),14.894696702320005,"tensor(434.2741, dtype=torch.float64)"
161,161,-34987.460246229864,-34190.762210874265,-34195.66200403085,0.018412699922919273,0.4579020645653562,0.03442353266784538,0.0317672916848855,-34987.460246229864,0.4579020645653562,50.12594263858814,1844.568359277424,0.010486169718205929,tensor(5354.9434),4.690874210595666,"tensor(434.2741, dtype=torch.float64)"
162,162,-34987.46035471017,-34181.485919623294,-34186.44617827336,0.018412699922919273,0.457901914640716,0.03438095838959709,0.03172312001192677,-34987.46035471017,0.457901914640716,50.62720206497402,1866.208887626894,0.010423700325191021,tensor(5354.9434),7.9765759834037055,"tensor(434.2741, dtype=torch.float64)"
163,163,-34987.460453595886,-34172.11981800305,-34177.141213370254,0.018412699922919273,0.457901777976265,0.034337889028365334,0.03167843600929189,-34987.460453595886,0.457901777976265,51.13347408562376,1888.0635590338284,0.01036051381379366,tensor(5354.9434),1.6547469003046444,"tensor(434.2741, dtype=torch.float64)"
164,164,-34987.46053019391,-34162.663078645666,-34167.74628785097,0.018412699922919273,0.4579016721143359,0.034294308883458635,0.03163322493826626,-34987.46053019391,0.4579016721143359,51.644808826479995,1910.1344653557035,0.010296598076820374,tensor(5354.9434),3.3775807916100007,"tensor(434.2741, dtype=torch.float64)"
165,165,-34987.460596596524,-34153.11486214123,-34158.260572915424,0.018412699922919273,0.4579015803429239,0.03425021804730962,0.031587485418641856,-34987.460596596524,0.4579015803429239,52.1612569147448,1932.4237185320505,0.010231942869722843,tensor(5354.9434),0.8164706615984585,"tensor(434.2741, dtype=torch.float64)"
166,166,-34987.460648479915,-34143.47432449966,-34148.68323218008,0.018412699922919273,0.45790150863774576,0.034205606993923124,0.031541208096021026,-34987.460648479915,0.45790150863774576,52.68286948389225,1954.9334503568464,0.010166537947952747,tensor(5354.9434),5.276802250480728,"tensor(434.2741, dtype=torch.float64)"
167,167,-34987.46068198105,-34133.740612084715,-34139.013419692776,0.018412699922919273,0.45790146233768825,0.034160467738089936,0.031494385157776014,-34987.46068198105,0.45790146233768825,53.20969817873117,1977.665812733146,0.010100374929606915,tensor(5354.9434),2.730085816791501,"tensor(434.2741, dtype=torch.float64)"
168,168,-34987.46070464004,-34123.91286420215,-34129.25028490475,0.018412699922919273,0.4579014310219214,0.03411479770621653,0.03144701301511767,-34987.46070464004,0.4579014310219214,53.741795160518485,2000.6229780757953,0.010033443570137024,tensor(5354.9434),1.3707944010320148,"tensor(434.2741, dtype=torch.float64)"
169,169,-34987.46072068757,-34113.99021136273,-34119.392616496436,0.018412699922919273,0.4579014088435063,0.034068593656352,0.03139926141659999,-34987.46072068757,0.4579014088435063,54.27921311212367,2023.8071488152452,0.009965735487639904,tensor(5354.9434),4.118373193505079,"tensor(434.2741, dtype=torch.float64)"
170,170,-34987.46072727751,-34103.97165510331,-34109.43952576818,0.018412699922919273,0.4579013997359207,0.034021906044836556,0.03135112537122073,-34987.46072727751,0.4579013997359207,54.82200524324491,2047.220548475424,0.009897327050566673,tensor(5354.9434),3.714540459172923,"tensor(434.2741, dtype=torch.float64)"
171,171,-34987.46072691404,-34093.85632521795,-34099.39037816478,0.018412699922919273,0.45790140023826653,0.03397471981165599,0.031302476040688615,-34987.46072691404,0.45790140023826653,55.37022529567736,2070.8654150783514,0.009828194044530392,tensor(5354.9434),13.429224054932973,"tensor(434.2741, dtype=torch.float64)"
172,172,-34987.46070624942,-34083.643347710415,-34089.244306029475,0.018412699922919273,0.45790142879769485,0.03392701251610425,0.03125329181987678,-34987.46070624942,0.45790142879769485,55.92392754863413,2094.7440070059206,0.009758315049111843,tensor(5354.9434),5.773990922299788,"tensor(434.2741, dtype=torch.float64)"
173,173,-34987.46068095786,-34073.33183091574,-34079.00042987263,0.018412699922919273,0.45790146375178314,0.03387878062847028,0.031203567271541256,-34987.46068095786,0.45790146375178314,56.483166824120474,2118.858604060727,0.009687671437859535,tensor(5354.9434),17.34687685308026,"tensor(434.2741, dtype=torch.float64)"
174,174,-34987.46063440718,-34062.92088337606,-34068.65786394282,0.018412699922919273,0.45790152808691215,0.03383000232562415,0.031153281804723914,-34987.46063440718,0.45790152808691215,57.04799849236168,2143.21150680367,0.00961624551564455,tensor(5354.9434),10.349502393237856,"tensor(434.2741, dtype=torch.float64)"
175,175,-34987.460581465115,-34052.40959286787,-34058.21570813312,0.018412699922919273,0.45790160125523033,0.03378067678475989,0.03110243286580274,-34987.460581465115,0.45790160125523033,57.618478477285294,2167.8050377438517,0.00954402331262827,tensor(5354.9434),12.2757206186715,"tensor(434.2741, dtype=torch.float64)"
176,176,-34987.4605204876,-34041.79704511467,-34047.67305703408,0.018412699922919273,0.45790168552888894,0.03373079350780773,0.031051009820324344,-34987.4605204876,0.45790168552888894,58.19466326205815,2192.6415410757963,0.009470990858972073,tensor(5354.9434),15.067666755455747,"tensor(434.2741, dtype=torch.float64)"
177,177,-34987.46044884599,-34031.08231548495,-34037.028994761946,0.018412699922919273,0.45790178454082225,0.033680342054996294,0.030999002207370344,-34987.46044884599,0.45790178454082225,58.776609894678735,2217.7233828755375,0.009397135116159916,tensor(5354.9434),20.40029040823177,"tensor(434.2741, dtype=torch.float64)"
178,178,-34987.460360582765,-34020.26447362634,-34026.282599022175,0.018412699922919273,0.45790190652453244,0.033629310672348825,0.030946398593787817,-34987.460360582765,0.45790190652453244,59.36437599362552,2243.0529512312014,0.00932244397699833,tensor(5354.9434),20.66647196138723,"tensor(434.2741, dtype=torch.float64)"
179,179,-34987.46025861843,-34009.34257709144,-34015.43293740149,0.018412699922919273,0.4579020474438206,0.03357769344325274,0.030893192545789948,-34987.46025861843,0.4579020474438206,59.95801975356178,2268.6326567265833,0.009246906265616417,tensor(5354.9434),24.73144669752031,"tensor(434.2741, dtype=torch.float64)"
180,180,-34987.46013952604,-33998.31567602689,-34004.47906878332,0.018412699922919273,0.4579022120348291,0.033525481367699096,0.030839375180058245,-34987.46013952604,0.4579022120348291,60.557599951097394,2294.4649324942416,0.009170511737465858,tensor(5354.9434),24.491867974754925,"tensor(434.2741, dtype=torch.float64)"
181,181,-34987.46000709462,-33987.18281090032,-33993.419887229604,0.018412699922919273,0.4579023950609423,0.03347266967375525,0.030785008733901935,-34987.46000709462,0.4579023950609423,61.16317595060837,2320.552238718079,0.009093250147998333,tensor(5354.9434),28.02499481429865,"tensor(434.2741, dtype=torch.float64)"
182,182,-34987.45985863171,-33975.94285744418,-33982.25381095606,0.018412699922919273,0.4579026002432801,0.03341931653709225,0.03073034800277451,-34987.45985863171,0.4579026002432801,61.77480771011445,2346.8970747802396,0.009015209041535854,tensor(5354.9434),30.290769144215545,"tensor(434.2741, dtype=torch.float64)"
183,183,-34987.45969390606,-33964.59485723889,-33970.98048527234,0.018412699922919273,0.45790282790144404,0.03336540275214707,0.030675114467912025,-34987.45969390606,0.45790282790144404,62.3925557872156,2373.501947162026,0.008936360478401184,tensor(5354.9434),23.514493246700653,"tensor(434.2741, dtype=torch.float64)"
